delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,1000,exp,53,5,4,space,0.6757275,None,50,1,[3.2755156999919564],[3.2755259000114165],4,5,53,9,482.4064303,,482.3928986,482.4064303,483.407417,483.407417,483.407417,484.0919818,space,0.6757275,None,484.0927138,484.1923394,484.5049332,484.4918663,484.4924914,484.5049332,484.5049332,484.5049332,487.7807332,50,1,[3.2755156999919564],[3.2755259000114165],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,54,6,4,space,0.6502025,None,700,1,[1.7849025999894366],[1.7849130999820773],4,6,54,2,487.7962549,,487.7810482,487.7962549,488.7798187,488.7798187,488.7973221,489.4325929,space,0.6502025,None,489.4335208,490.1334123,490.4497881,490.4359123,490.4365087,490.4497881,490.4497881,490.4497881,492.2349995,700,1,[1.7849025999894366],[1.7849130999820773],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,55,7,4,space,0.5380554,None,500,1,[2.2456175000115763],[2.2456259000173304],4,7,55,1,492.2505077,,492.2353054,492.2505077,493.2356449,493.2356449,493.2520137,493.7862136,space,0.5380554,None,493.7868448,494.1884822,494.4953281,494.4811092,494.4816967,494.4953281,494.4953281,494.4953281,496.7412269,500,1,[2.2456175000115763],[2.2456259000173304],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,56,8,4,space,0.636313,None,550,1,[3.040125799976522],[3.0401357999944594],4,8,56,10,496.7559045,,496.7414618,496.7559045,497.7423089,497.7423089,497.7586345,498.3926511,space,0.636313,None,498.3933229,498.7922773,499.1051534,499.0923186,499.0929107,499.1051534,499.1051534,499.1051534,502.1456139,550,1,[3.040125799976522],[3.0401357999944594],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,57,9,4,space,0.4143693,None,80,1,[4.372982000000775],[4.372991699987324],4,9,57,6,502.1619049,,502.1459681,502.1619049,503.1458233,503.1458233,503.1628314,503.5639487,space,0.4143693,None,503.564776,503.6796987,503.9957304,503.9837326,503.9842353,503.9957304,503.9957304,503.9957304,508.3690408,80,1,[4.372982000000775],[4.372991699987324],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,58,10,4,space,0.6743806,None,300,1,[2.9366848000208847],[2.9366977000026964],4,10,58,7,508.3857016,,508.3693714,508.3857016,509.3715358,509.3715358,509.3884463,510.0566443,space,0.6743806,None,510.0573369,510.4714527,510.7886222,510.7749653,510.7755794,510.7886222,510.7886222,510.7886222,513.7257056,300,1,[2.9366848000208847],[2.9366977000026964],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,59,11,4,space,1.2119049,None,700,1,[1.7930151000036858],[1.7930257999978494],4,11,59,11,513.7417569,,513.7260545,513.7417569,514.7259685,514.7259685,514.7416971,515.9448752,space,1.2119049,None,515.9455696,516.6450326,516.9545788,516.942715,516.9433774,516.9545788,516.9545788,516.9545788,518.7479245,700,1,[1.7930151000036858],[1.7930257999978494],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,60,0,5,space,0.6619331,None,600,1,[4.058834299998125],[4.058845899999142],5,0,60,2,518.7634761,,518.7482311,518.7634761,519.7483345,519.7483345,519.7646671,520.4166253,space,0.6619331,None,520.4172883,521.1161268,521.4293807,521.4163807,521.4169742,521.4293807,521.4293807,521.4293807,525.4885187,600,1,[4.058834299998125],[4.058845899999142],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,61,1,5,space,0.6314913,None,500,1,[2.189066899998579],[2.189077199989697],5,1,61,10,525.504493,,525.48886,525.504493,526.4904343,526.4904343,526.5050345,527.1239047,space,0.6314913,None,527.1245977,527.5235191,527.83658,527.8239881,527.8245744,527.83658,527.83658,527.83658,530.0260024,500,1,[2.189066899998579],[2.189077199989697],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,62,2,5,space,2.5864125,None,400,1,[2.353179400000954],[2.353189499990549],5,2,62,9,530.0435512,,530.0263427,530.0435512,531.0277546,531.0277546,531.0455915,533.6310397,space,2.5864125,None,533.6317487,533.7313141,534.0477159,534.0350188,534.0357075,534.0477159,534.0477159,534.0477159,536.4012978,400,1,[2.353179400000954],[2.353189499990549],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,63,3,5,space,1.622109,None,450,1,[4.4933957000030205],[4.4934076000063214],5,3,63,4,536.4154728,,536.4016261,536.4154728,537.401801,537.401801,537.4179422,539.0369353,space,1.622109,None,539.0376349,539.4380235,539.7480466,539.7352991,539.7359406,539.7480466,539.7480466,539.7480466,544.2417708,450,1,[4.4933957000030205],[4.4934076000063214],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,64,4,5,space,0.4107366,None,100,1,[2.4536433999892324],[2.4536530999757815],5,4,64,0,544.258978,,544.2420842,544.258978,545.2425224,545.2425224,545.2593413,545.6611953,space,0.4107366,None,545.6621281,545.7776438,546.0925035,546.0774705,546.0779264,546.0925035,546.0925035,546.0925035,548.5464706,100,1,[2.4536433999892324],[2.4536530999757815],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,65,5,5,space,0.678068,None,100,1,[4.897173800010933],[4.897181300009834],5,5,65,3,548.562545,,548.5468011,548.562545,549.5492173,549.5492173,549.5631376,550.2336218,space,0.678068,None,550.2342927,550.3507933,550.6571849,550.6434416,550.6440907,550.6571849,550.6571849,550.6571849,555.5546482,100,1,[4.897173800010933],[4.897181300009834],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,66,6,5,space,0.3090434,None,100,1,[2.277814100001706],[2.2778242000204045],5,6,66,6,555.5709114,,555.5549509,555.5709114,556.5556157,556.5556157,556.5724142,556.8739025,space,0.3090434,None,556.8745942,556.9887081,557.2978477,557.2845765,557.2851641,557.2978477,557.2978477,557.2978477,559.5759555,100,1,[2.277814100001706],[2.2778242000204045],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,67,7,5,space,1.0403807,None,500,1,[3.6722752999921795],[3.672285999986343],5,7,67,5,559.5916371,,559.576257,559.5916371,560.5776251,560.5776251,560.5945686,561.6287634,space,1.0403807,None,561.629477,562.3300666,562.6443741,562.629926,562.630458,562.6443741,562.6443741,562.6443741,566.3169511,500,1,[3.6722752999921795],[3.672285999986343],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,68,8,5,space,0.6695388,None,550,1,[2.778727400000207],[2.778737299988279],5,8,68,1,566.331234,,566.3172588,566.331234,567.3178543,567.3178543,567.3352602,568.0031173,space,0.6695388,None,568.0038274,568.4178057,568.726542,568.713828,568.7144702,568.726542,568.726542,568.726542,571.5055979,550,1,[2.778727400000207],[2.778737299988279],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,69,9,5,space,0.663156,None,700,1,[1.8844521999999415],[1.8844599000003655],5,9,69,8,571.5222694,,571.5060178,571.5222694,572.5070357,572.5070357,572.5234045,573.1733344,space,0.663156,None,573.1740911,573.8742443,574.1918833,574.1776239,574.1782846,574.1918833,574.1918833,574.1918833,576.0766022,700,1,[1.8844521999999415],[1.8844599000003655],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,70,10,5,space,0.6833084,None,500,1,[4.955515999987256],[4.955526200006716],5,10,70,7,576.0945566,,576.0768574,576.0945566,577.0788843,577.0788843,577.0951609,577.7636064,space,0.6833084,None,577.7645491,578.1636256,578.4797848,578.4666417,578.4672973,578.4797848,578.4797848,578.4797848,583.4355907,500,1,[4.955515999987256],[4.955526200006716],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,71,11,5,space,1.0315847,None,700,1,[2.1381041999848094],[2.138125299999956],5,11,71,11,583.4512117,,583.4358964,583.4512117,584.4362937,584.4362937,584.452164,585.4708028,space,1.0315847,None,585.4714828,586.1717662,586.4859465,586.4732356,586.4738297,586.4859465,586.4859465,586.4859465,588.6243316,700,1,[2.1381041999848094],[2.138125299999956],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,72,0,6,space,0.8178508,None,600,1,[2.5778666000114754],[2.5778746000141837],6,0,72,8,588.6400326,,588.6245662,588.6400326,589.6259895,589.6259895,589.6420874,590.4588652,space,0.8178508,None,590.4594986,591.1588958,591.4685876,591.4545849,591.4552264,591.4685876,591.4685876,591.4685876,594.0467404,600,1,[2.5778666000114754],[2.5778746000141837],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,73,1,6,space,0.574657,None,500,1,[2.9450350000115577],[2.9450434999889694],6,1,73,11,594.0647204,,594.0470263,594.0647204,595.0487407,595.0487407,595.0655464,595.6320433,space,0.574657,None,595.6329773,596.3327069,596.6413332,596.6290864,596.6296809,596.6413332,596.6413332,596.6413332,599.5866955,500,1,[2.9450350000115577],[2.9450434999889694],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,74,2,6,space,0.8029493,None,300,1,[3.1540924000146333],[3.154102700005751],6,2,74,7,599.6018588,,599.5869346,599.6018588,600.5870585,600.5870585,600.6034754,601.4049042,space,0.8029493,None,601.4057832,601.8058272,602.1213667,602.1083842,602.1090378,602.1213667,602.1213667,602.1213667,605.2757552,300,1,[3.1540924000146333],[3.154102700005751],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,75,3,6,space,0.5086395,None,400,1,[3.3701341000269167],[3.3701424000028055],6,3,75,1,605.2916345,,605.276059,605.2916345,606.2777114,606.2777114,606.2944215,606.7955616,space,0.5086395,None,606.7962323,607.1947558,607.5108445,607.4978432,607.4985794,607.5108445,607.5108445,607.5108445,610.8812561,400,1,[3.3701341000269167],[3.3701424000028055],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,76,4,6,space,0.4536084,None,450,1,[3.926546499977121],[3.9265577999758534],6,4,76,4,610.89981,,610.8815204,610.89981,611.8840598,611.8840598,611.9009044,612.350872,space,0.4536084,None,612.3515304,612.750746,613.0620898,613.0484367,613.0490897,613.0620898,613.0620898,613.0620898,616.9889623,450,1,[3.926546499977121],[3.9265577999758534],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,77,5,6,space,0.3238411,None,100,1,[2.0427380000182893],[2.0427484000101686],6,5,77,0,617.0044737,,616.9892924,617.0044737,617.9882928,617.9882928,618.0052377,618.322716,space,0.3238411,None,618.3232838,618.4226662,618.7336273,618.7215071,618.7219114,618.7336273,618.7336273,618.7336273,620.7766639,100,1,[2.0427380000182893],[2.0427484000101686],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,78,6,6,space,0.7766249,None,500,1,[2.7521847000170965],[2.75219610001659],6,6,78,5,620.7925424,,620.7770043,620.7925424,621.7761913,621.7761913,621.7943725,622.5625737,space,0.7766249,None,622.563323,623.2622952,623.5796175,623.5664222,623.5670338,623.5796175,623.5796175,623.5796175,626.3321086,500,1,[2.7521847000170965],[2.75219610001659],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,79,7,6,space,0.9097572,None,500,1,[3.5398705000116024],[3.539881000004243],6,7,79,2,626.3487069,,626.3324171,626.3487069,627.3340771,627.3340771,627.3501846,628.253033,space,0.9097572,None,628.254033,628.9682191,629.2823699,629.2688638,629.2694941,629.2823699,629.2823699,629.2823699,632.8225395,500,1,[3.5398705000116024],[3.539881000004243],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,80,8,6,space,0.4785075,None,100,1,[2.208834199991543],[2.20884420000948],6,8,80,9,632.8382461,,632.8228718,632.8382461,633.8235405,633.8235405,633.8399986,634.3074439,space,0.4785075,None,634.3082093,634.4074989,634.7173363,634.7048798,634.7055349,634.7173363,634.7173363,634.7173363,636.9265039,100,1,[2.208834199991543],[2.20884420000948],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,81,9,6,space,0.5132783,None,80,1,[2.227544499997748],[2.227552000025753],6,9,81,6,636.9425118,,636.9268163,636.9425118,637.9282548,637.9282548,637.944787,638.445985,space,0.5132783,None,638.4468936,638.561839,638.8703792,638.8578139,638.8585159,638.8703792,638.8703792,638.8703792,641.0982273,80,1,[2.227544499997748],[2.227552000025753],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,82,10,6,space,0.4640348,None,80,1,[3.161913799995091],[3.1619237000122666],6,10,82,3,641.1141084,,641.0984715,641.1141084,642.0994558,642.0994558,642.1160605,642.5680604,space,0.4640348,None,642.5687321,642.6832065,642.9910161,642.9778541,642.9784995,642.9910161,642.9910161,642.9910161,646.1532784,80,1,[3.161913799995091],[3.1619237000122666],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,83,11,6,space,0.4024811,None,200,1,[2.625966299994616],[2.625976199982688],6,11,83,10,646.1688963,,646.1535926,646.1688963,647.1549672,647.1549672,647.1715788,647.5723968,space,0.4024811,None,647.5730567,647.9726261,648.2824788,648.2675605,648.2682186,648.2824788,648.2824788,648.2824788,650.908763,200,1,[2.625966299994616],[2.625976199982688],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,84,0,7,space,0.8221693,None,600,1,[1.994831999996677],[1.9948432999954093],7,0,84,11,650.924386,,650.909074,650.924386,651.9117837,651.9117837,651.9264467,652.7433536,space,0.8221693,None,652.743981,653.4452517,653.7521446,653.7393836,653.7400285,653.7521446,653.7521446,653.7521446,655.7472747,600,1,[1.994831999996677],[1.9948432999954093],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,85,1,7,space,1.0390279,None,500,1,[2.2529850999999326],[2.252993100002641],7,1,85,10,655.7639499,,655.7475997,655.7639499,656.7488061,656.7488061,656.7653137,657.8018167,space,1.0390279,None,657.8027358,658.2165026,658.5335571,658.5183921,658.5190221,658.5335571,658.5335571,658.5335571,660.7868047,500,1,[2.2529850999999326],[2.252993100002641],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,86,2,7,space,0.4375468,None,100,1,[4.022104999981821],[4.022113699989859],7,2,86,6,660.8034583,,660.7870956,660.8034583,661.7870681,661.7870681,661.8047397,662.2393336,space,0.4375468,None,662.2401798,662.3538445,662.6707537,662.6518029,662.6525187,662.6707537,662.6707537,662.6707537,666.6931732,100,1,[4.022104999981821],[4.022113699989859],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,87,3,7,space,0.5124771,None,100,1,[6.077488500013715],[6.077507000009064],7,3,87,0,666.7081064,,666.6934131,666.7081064,667.6948736,667.6948736,667.7117804,668.2131516,space,0.5124771,None,668.2138286,668.3279937,668.6405038,668.6274655,668.6281296,668.6405038,668.6405038,668.6405038,674.7183476,100,1,[6.077488500013715],[6.077507000009064],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,88,4,7,space,0.6357712,None,500,1,[2.510862499999348],[2.5108707000035793],7,4,88,5,674.7340808,,674.7186497,674.7340808,675.7205595,675.7205595,675.7368789,676.3709832,space,0.6357712,None,676.3716883,677.0716147,677.3797944,677.3673783,677.367962,677.3797944,677.3797944,677.3797944,679.8909442,500,1,[2.510862499999348],[2.5108707000035793],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,89,5,7,space,0.3650601,None,200,1,[3.027163099992322],[3.027171299996553],7,5,89,9,679.9061771,,679.8911926,679.9061771,680.8919047,680.8919047,680.9077074,681.2590312,space,0.3650601,None,681.2597107,681.3759249,681.6857473,681.6724427,681.6729734,681.6857473,681.6857473,681.6857473,684.7131607,200,1,[3.027163099992322],[3.027171299996553],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,90,6,7,space,0.3419612,None,700,1,[1.7356011999945622],[1.7356207999982871],7,6,90,8,684.7288558,,684.7133949,684.7288558,685.7138215,685.7138215,685.7313308,686.065464,space,0.3419612,None,686.0663162,686.7650608,687.0825149,687.0689437,687.069595,687.0825149,687.0825149,687.0825149,688.8183957,700,1,[1.7356011999945622],[1.7356207999982871],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,91,7,7,space,1.8685192,None,100,1,[2.60283960000379],[2.6028512000048067],7,7,91,3,688.8327445,,688.8186288,688.8327445,689.8199763,689.8199763,689.8346911,691.7042434,space,1.8685192,None,691.7050918,691.8035759,692.119962,692.1061339,692.106771,692.119962,692.119962,692.119962,694.7231261,100,1,[2.60283960000379],[2.6028512000048067],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,92,8,7,space,0.6405186,None,650,1,[4.202474899997469],[4.2024824999971315],7,8,92,2,694.7400191,,694.7234398,694.7400191,695.726332,695.726332,695.7429712,696.3769008,space,0.6405186,None,696.3776176,697.0764845,697.3953952,697.3817846,697.38243,697.3953952,697.3953952,697.3953952,701.5981365,650,1,[4.202474899997469],[4.2024824999971315],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,93,9,7,space,0.8257754,None,500,1,[3.363442599977134],[3.363452799996594],7,9,93,4,701.61397,,701.5983878,701.61397,702.5996431,702.5996431,702.6168265,703.4329837,space,0.8257754,None,703.4336368,703.8341892,704.1415628,704.1278138,704.1283987,704.1415628,704.1415628,704.1415628,707.5053475,500,1,[3.363442599977134],[3.363452799996594],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,94,10,7,space,1.6124672,None,500,1,[2.3609105000214186],[2.360920500010252],7,10,94,1,707.52075,,707.5056635,707.52075,708.504699,708.504699,708.5228433,710.1246939,space,1.6124672,None,710.1256617,710.5243938,710.8330202,710.8197205,710.8204227,710.8330202,710.8330202,710.8330202,713.194215,500,1,[2.3609105000214186],[2.360920500010252],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,95,11,7,space,0.6283723,None,200,1,[3.0706185000017285],[3.070628299989039],7,11,95,7,713.2102431,,713.1945171,713.2102431,714.196317,714.196317,714.2109794,714.8306469,space,0.6283723,None,714.8313335,715.2457884,715.5623183,715.5479254,715.548537,715.5623183,715.5623183,715.5623183,718.6332194,200,1,[3.0706185000017285],[3.070628299989039],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,96,0,8,space,0.8161357,None,600,1,[2.1266050999984145],[2.1266164999979082],8,0,96,8,718.6495541,,718.6335385,718.6495541,719.6344635,719.6344635,719.6511678,720.4534049,space,0.8161357,None,720.4541311,721.152922,721.4623416,721.4499429,721.4505966,721.4623416,721.4623416,721.4623416,723.5892274,600,1,[2.1266050999984145],[2.1266164999979082],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,97,1,8,space,1.8919523,None,400,1,[3.4267276999889873],[3.426738000009209],8,1,97,5,723.6047889,,723.5894798,723.6047889,724.589457,724.589457,724.6064942,726.4919469,space,1.8919523,None,726.4928196,727.191069,727.5030956,727.4885087,727.4892553,727.5030956,727.5030956,727.5030956,730.9301577,400,1,[3.4267276999889873],[3.426738000009209],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,1000,exp,98,2,8,space,0.7019714,None,700,1,[1.8404103000066243],[1.8404215000045951],8,2,98,11,730.9465066,,730.9304714,730.9465066,731.9311639,731.9311639,731.9479282,732.6493483,space,0.7019714,None,732.6502104,733.3491798,733.6613733,733.6487168,733.6493543,733.6613733,733.6613733,733.6613733,735.5020807,700,1,[1.8404103000066243],[1.8404215000045951],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,400,unexp,99,3,8,space,0.6191001,None,100,1,[2.2708925000042655],[2.2709040000045206],8,3,99,0,735.5178288,,735.5023751,735.5178288,736.5041095,736.5041095,736.5188543,737.1367742,space,0.6191001,None,737.1374197,737.2369597,737.551952,737.5391573,737.5397872,737.551952,737.551952,737.551952,739.823144,100,1,[2.2708925000042655],[2.2709040000045206],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,100,4,8,space,0.3496959,None,400,1,[2.5105852000124287],[2.5105962000088766],8,4,100,7,739.8394336,,739.8234544,739.8394336,740.8240697,740.8240697,740.8406612,741.1749406,space,0.3496959,None,741.1756667,741.5757706,741.8836531,741.8710438,741.8717335,741.8836531,741.8836531,741.8836531,744.3945741,400,1,[2.5105852000124287],[2.5105962000088766],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,101,5,8,space,0.7374186,None,200,1,[2.687692800012883],[2.687703900010092],8,5,101,9,744.4105296,,744.394924,744.4105296,745.3968362,745.3968362,745.4131875,746.1466644,space,0.7374186,None,746.1475515,746.2464091,746.5619658,746.5491027,746.5497349,746.5619658,746.5619658,746.5619658,749.2499547,200,1,[2.687692800012883],[2.687703900010092],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.7,400,unexp,102,6,8,space,0.5738893,None,750,1,[5.1152733999770135],[5.1152819999842905],8,6,102,2,749.2656194,,749.2503141,749.2656194,750.2515651,750.2515651,750.2676399,750.8354308,space,0.5738893,None,750.836104,751.5357019,751.8443604,751.8302292,751.8308709,751.8443604,751.8443604,751.8443604,756.9599147,750,1,[5.1152733999770135],[5.1152819999842905],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,103,7,8,space,0.580455,None,100,1,[5.163202099996852],[5.163212699990254],8,7,103,3,756.9742668,,756.9601567,756.9742668,757.9598688,757.9598688,757.9764537,758.5455246,space,0.580455,None,758.5462018,758.6451105,758.9525811,758.9392609,758.9399974,758.9525811,758.9525811,758.9525811,764.1161011,100,1,[5.163202099996852],[5.163212699990254],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,400,unexp,104,8,8,space,0.7204255,None,350,1,[5.343141799996374],[5.343151499982923],8,8,104,1,764.1323077,,764.1164205,764.1323077,765.118286,765.118286,765.1346045,765.8523456,space,0.7204255,None,765.8530636,766.2521701,766.5652109,766.5520843,766.5526709,766.5652109,766.5652109,766.5652109,771.9086446,350,1,[5.343141799996374],[5.343151499982923],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.4,1000,exp,105,9,8,space,0.5942349,None,400,1,[3.096350400010124],[3.0963616000080947],8,9,105,10,771.9242607,,771.9089379,771.9242607,772.9092704,772.9092704,772.9257903,773.5124917,space,0.5942349,None,773.5133181,773.9286043,774.2351013,774.2222162,774.2228155,774.2351013,774.2351013,774.2351013,777.331792,400,1,[3.096350400010124],[3.0963616000080947],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
0.1,1000,exp,106,10,8,space,0.7214845,None,200,1,[2.1263507999829017],[2.1263611000031233],8,10,106,6,777.3471154,,777.332063,777.3471154,778.3312878,778.3312878,778.3478298,779.0673717,space,0.7214845,None,779.067946,779.1823942,779.4926829,779.4799023,779.4805689,779.4926829,779.4926829,779.4926829,781.6193397,200,1,[2.1263507999829017],[2.1263611000031233],Participant_01,1,2025-11-10_12h43.05.183,Intentional binding_LAB,,2025.1.1,59.73230371,2025-11-10 12h43.20.345499 +0530
