pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.30401780002284795,None,2,2,10,2,,,,,24.837760300026275,,24.82178070000373,24.837760300026275,25.821847199986223,25.821847199986223,25.821847199986223,25.821847199986223,25.838661700021476,26.823411600023974,26.823411600023974,27.14010150003014,c,1,0.30401780002284795,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,11,3,2,z,1,0.5129075000295416,None,2,3,11,3,,,,,27.155899600009434,,27.140603900013957,27.155899600009434,28.140196199994534,28.140196199994534,28.140196199994534,28.140196199994534,28.156212500005495,29.140709100000095,29.140709100000095,29.657716599991545,z,1,0.5129075000295416,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,12,0,3,x,1,0.2700976999476552,None,3,0,12,0,,,,,29.674263400025666,,29.658113899989985,29.674263400025666,30.660928199999034,30.660928199999034,30.660928199999034,30.660928199999034,30.677721699990798,31.661432199995033,31.661432199995033,31.943706799997017,x,1,0.2700976999476552,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,13,1,3,v,1,0.11032019997946918,None,3,1,13,1,,,,,31.96164910000516,,31.94409230002202,31.96164910000516,32.9461570000276,32.9461570000276,32.9461570000276,32.9461570000276,32.96304170001531,33.945473600004334,33.945473600004334,34.06463259999873,v,1,0.11032019997946918,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,14,2,3,c,1,0.6176184000214562,None,3,2,14,2,,,,,34.080896400031634,,34.06506490003085,34.080896400031634,35.063122100022156,35.063122100022156,35.063122100022156,35.063122100022156,35.099232300010044,36.066245800000615,36.066245800000615,36.68469149997691,c,1,0.6176184000214562,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,15,3,3,z,1,0.41499459999613464,None,3,3,15,3,,,,,36.699865599977784,,36.68512510001892,36.699865599977784,37.68268820003141,37.68268820003141,37.68268820003141,37.68268820003141,37.7014411999844,38.68372470000759,38.68372470000759,39.10321919998387,z,1,0.41499459999613464,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,16,0,4,x,1,0.20809219998773187,None,4,0,16,0,,,,,39.12025129998801,,39.103635900013614,39.12025129998801,40.10275459999684,40.10275459999684,40.10275459999684,40.10275459999684,40.121327899978496,41.103864400007296,41.103864400007296,41.32260469999164,x,1,0.20809219998773187,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,17,1,4,v,1,0.16992789995856583,None,4,1,17,1,,,,,41.33774709998397,,41.323043100012,41.33774709998397,42.32297959999414,42.32297959999414,42.32297959999414,42.32297959999414,42.33911420003278,43.3228902000119,43.3228902000119,43.50788729998749,v,1,0.16992789995856583,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,18,2,4,c,1,0.2970695999683812,None,4,2,18,2,,,,,43.52381520002382,,43.508334600017406,43.52381520002382,44.50727290002396,44.50727290002396,44.50727290002396,44.50727290002396,44.525793400011025,45.51125709997723,45.51125709997723,45.810720500012394,c,1,0.2970695999683812,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,19,3,4,z,1,0.13054350001038983,None,4,3,19,3,,,,,45.82635960000334,,45.811170600005426,45.82635960000334,46.81154720002087,46.81154720002087,46.81154720002087,46.81154720002087,46.82837519998429,47.81215820001671,47.81215820001671,47.946342499984894,z,1,0.13054350001038983,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,20,0,5,x,1,0.5441022999584675,None,5,0,20,0,,,,,47.96180470002582,,47.946768300025724,47.96180470002582,48.94595630001277,48.94595630001277,48.94595630001277,48.94595630001277,48.96388370002387,49.94607509998605,49.94607509998605,50.49710520001827,x,1,0.5441022999584675,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,21,1,5,v,1,0.3626829000422731,None,5,1,21,1,,,,,50.514182000013534,,50.49748499999987,50.514182000013534,51.50021430000197,51.50021430000197,51.50021430000197,51.50021430000197,51.51594250003109,52.50173950003227,52.50173950003227,52.86932440003147,v,1,0.3626829000422731,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,22,2,5,c,1,0.666893900022842,None,5,2,22,2,,,,,52.882553300005384,,52.86985239997739,52.882553300005384,53.87005580001278,53.87005580001278,53.87005580001278,53.87005580001278,53.88643650000449,54.87082459998783,54.87082459998783,55.538535100000445,c,1,0.666893900022842,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,23,3,5,z,1,0.380057200032752,None,5,3,23,3,,,,,55.55479580000974,,55.53898030001437,55.55479580000974,56.538119499979075,56.538119499979075,56.538119499979075,56.538119499979075,56.554883699980564,57.540277799998876,57.540277799998876,57.924986199999694,z,1,0.380057200032752,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
